Baseline,transformer,mobilevit,lstm,gru
0.169930368383549,0.050480124078613,0.039366399237809,0.080750758188261,0.084885518905342
0.171976187377602,0.051216177451424,0.040152276690652,0.082342355643341,0.08646931067141
0.173935234577109,0.051924079408537,0.040891154342294,0.083840219220652,0.087958815841624
0.175408711609377,0.052465564281659,0.04134215990297,0.084765225198553,0.088881129566885
0.176807237122375,0.052983641582692,0.041756550977657,0.085616971571067,0.089728814570067
0.178950435533926,0.053762038866034,0.042622943504693,0.087367831803656,0.091462653861331
0.181263199267687,0.054600979261251,0.043594731661273,0.089328298907456,0.093401998036184
0.183220838603079,0.055312959370558,0.044308106560783,0.090777911323454,0.094842912587914
0.185106156718411,0.056002086116287,0.044984771745631,0.092154157271273,0.09620918474093
0.187076214891524,0.056721671705157,0.045707997981294,0.093623482327512,0.097666877882047
0.188970325248163,0.057417199340828,0.046393697880593,0.095017713566466,0.099047941775584
0.190969872228063,0.058149831965171,0.047136991049185,0.096527030295017,0.100542252530537
0.192903606417332,0.058861440305174,0.047847145838963,0.097970071679359,0.101968764348481
0.194920606627096,0.059602478448815,0.04860328529594,0.099504959724195,0.103485263570404
